0,1
Step #105,10.994184494018555
Step #106,11.0098237991333
Step #107,10.99470043182373
Step #108,11.022756576538086
Step #109,10.993087768554688
Step #110,10.998159408569336
Step #111,10.980531692504883
Step #112,10.96733570098877
Step #113,10.983287811279297
Step #114,10.990962028503418
Step #115,10.987556457519531
Step #116,11.016322135925293
Step #117,10.983720779418945
Step #118,10.999837875366211
Step #119,10.971874237060547
Step #120,10.998692512512207
Step #121,10.976943016052246
Step #122,10.972151756286621
Step #123,10.975713729858398
Step #124,10.980489730834961
Step #125,11.00037670135498
Step #126,11.002386093139648
Step #127,10.966660499572754
Step #128,10.991361618041992
Step #129,10.984971046447754
Step #130,10.98574161529541
Step #131,10.953573226928711
Step #132,10.969661712646484
Step #133,10.987503051757812
Step #134,10.9627103805542
Step #135,10.96844482421875
Step #136,10.965126037597656
Step #137,10.970653533935547
Step #138,10.970109939575195
Step #139,10.962956428527832
Step #140,10.952974319458008
Step #141,10.970701217651367
Step #142,10.967012405395508
Step #143,10.967921257019043
Step #144,10.957448959350586
Step #145,10.974953651428223
Step #146,10.960121154785156
Step #147,10.976755142211914
Step #148,10.940152168273926
Step #149,10.984189987182617
Step #150,10.976832389831543
Step #151,10.9456205368042
Step #152,10.965399742126465
Step #153,10.957998275756836
Step #154,10.969023704528809
Step #155,10.972322463989258
Step #156,10.94786548614502
Step #157,10.977425575256348
Step #158,10.945550918579102
Step #159,10.946017265319824
Step #160,10.963274955749512
Step #161,10.950234413146973
Step #162,10.968935012817383
Step #163,10.959325790405273
Step #164,10.959268569946289
Step #165,10.935672760009766
Step #166,10.961188316345215
Step #167,10.954898834228516
Step #168,10.972455978393555
Step #169,10.935011863708496
Step #170,10.95043659210205
Step #171,10.957494735717773
Step #172,10.965500831604004
Step #173,10.938528060913086
Step #174,10.943092346191406
Step #175,10.921351432800293
Step #176,10.950562477111816
Step #177,10.938491821289062
Step #178,10.947447776794434
Step #179,10.955389022827148
Step #180,10.948567390441895
Step #181,10.938353538513184
Step #182,10.95671558380127
Step #183,10.93123722076416
Step #184,10.949914932250977
Step #185,10.95213508605957
Step #186,10.923551559448242
Step #187,10.953231811523438
Step #188,10.944295883178711
Step #189,10.93821907043457
Step #190,10.952759742736816
Step #191,10.932764053344727
Step #192,10.942747116088867
Step #193,10.946167945861816
Step #194,10.951068878173828
Step #195,10.921873092651367
Step #196,10.92067813873291
Step #197,10.934684753417969
Step #198,10.950662612915039
Step #199,10.942455291748047
Step #200,10.950532913208008
Step #201,10.950507164001465
Step #202,10.934113502502441
Step #203,10.940454483032227
Step #204,10.94569206237793
Step #205,10.949849128723145
Step #206,10.952064514160156
Step #207,10.920906066894531
Step #208,10.926226615905762
Step #209,10.944262504577637
Step #210,10.952167510986328
Step #211,10.944217681884766
Step #212,10.938398361206055
Step #213,10.92496395111084
Step #214,10.917265892028809
Step #215,10.934279441833496
Step #216,10.937687873840332
Step #217,10.945501327514648
Step #218,10.95670223236084
Step #219,10.947546005249023
Step #220,10.938581466674805
Step #221,10.945901870727539
Step #222,10.937996864318848
Step #223,10.936779975891113
Step #224,10.946149826049805
Step #225,10.949285507202148
Step #226,10.948938369750977
Step #227,10.934734344482422
Step #228,10.932971000671387
Step #229,10.914698600769043
Step #230,10.94364070892334
Step #231,10.948158264160156
Step #232,10.935827255249023
Step #233,10.937911033630371
Step #234,10.931522369384766
Step #235,10.930673599243164
Step #236,10.93539047241211
Step #237,10.92189884185791
Step #238,10.919442176818848
Step #239,10.947770118713379
Step #240,10.918196678161621
Step #241,10.921131134033203
Step #242,10.923113822937012
Step #243,10.947404861450195
Step #244,10.943778038024902
Step #245,10.918429374694824
Step #246,10.924676895141602
Step #247,10.92830753326416
Step #248,10.934955596923828
Step #249,10.934998512268066
Step #250,10.944358825683594
Step #251,10.93247127532959
Step #252,10.945023536682129
Step #253,10.932485580444336
Step #254,10.933459281921387
Step #255,10.940020561218262
Step #256,10.93943977355957
