task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Step #224,2026-02-21T19:54:56,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2784394482150674,1.6429168148591067e-07,5.899557398769324e-07,360.0,169.97750151443046,10.0,2.7818435337394372e-05,1.3135288284615854e-05,7.726841761420225e-07,4.1726407798153495e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #225,2026-02-21T19:54:57,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.277270988561213,1.6630623509008647e-07,5.998644562278629e-07,360.0,178.86022897684092,10.0,2.7703824546187854e-05,1.3764733235888116e-05,7.695015157676275e-07,4.223805929784441e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #226,2026-02-21T19:54:57,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2777199065312743,1.6640911087806656e-07,5.991713362114396e-07,360.0,178.3756123825159,10.0,2.7745464164763943e-05,1.3748066553631588e-05,7.706567257021748e-07,4.226418744409689e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #227,2026-02-21T19:54:57,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.27819256391376257,1.699189763790075e-07,6.107839134495076e-07,360.0,188.58592905754458,10.0,2.7812794316559898e-05,1.4570289437187967e-05,7.72530924425367e-07,4.315561467817426e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #228,2026-02-21T19:54:57,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.27681075129657984,1.5456278890627642e-07,5.583199706672094e-07,360.0,140.56393452775617,10.0,2.767889406532064e-05,1.0807786420485854e-05,7.688064749042226e-07,3.9255486960709796e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #229,2026-02-21T19:54:58,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2772141583263874,1.6583823684856053e-07,5.981889276943888e-07,360.0,177.07051378330328,10.0,2.7716282662004592e-05,1.3633066462404031e-05,7.698491008745374e-07,4.211919822528186e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #230,2026-02-21T19:54:58,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2780363913625479,1.675811858952678e-07,6.027281957606783e-07,360.0,181.31033612158222,10.0,2.7792124915868022e-05,1.399778897592796e-05,7.719543581414471e-07,4.256186824993721e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #231,2026-02-21T19:54:58,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2777980985119939,1.667431777777184e-07,6.002064461696734e-07,360.0,178.8806916784464,10.0,2.777558369562033e-05,1.3801955489611828e-05,7.714937699751805e-07,4.2349032955206825e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #232,2026-02-21T19:54:59,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2782709151506424,1.6998013678990397e-07,6.109323024863483e-07,360.0,189.05341431831937,10.0,2.779953395947842e-05,1.4599456122255106e-05,7.721579711263452e-07,4.317114805285974e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #233,2026-02-21T19:54:59,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.27588482573628426,1.5446285124720316e-07,5.598492617301832e-07,360.0,141.9901162643396,10.0,2.7583924587816326e-05,1.0880008705527189e-05,7.661717400575584e-07,3.9230105033399854e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #234,2026-02-21T19:54:59,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.27821356523782015,1.676142947120492e-07,6.023323652967883e-07,360.0,180.92024468869153,10.0,2.7817332372069396e-05,1.3980288958492793e-05,7.726558173696066e-07,4.2570277147931795e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #235,2026-02-21T19:54:59,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.27773926593363285,1.6760968887239341e-07,6.033318502040571e-07,360.0,182.1074623159981,10.0,2.775673726573575e-05,1.4041400120845537e-05,7.709699812241742e-07,4.25691073678066e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #236,2026-02-21T19:55:00,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.27750825230032206,1.6701043952732175e-07,6.017977797863322e-07,360.0,180.31513050920753,10.0,2.7747572213411044e-05,1.3898622235331004e-05,7.707170055558203e-07,4.241691145429917e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #237,2026-02-21T19:55:00,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.279084169305861,1.7095944646893543e-07,6.125571382583054e-07,360.0,190.1756608806542,10.0,2.790369680151332e-05,1.4741122900119308e-05,7.750510781382521e-07,4.341987077977061e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #238,2026-02-21T19:55:00,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.27550355065613985,1.5648046836438424e-07,5.680010145001844e-07,360.0,149.58548464748193,10.0,2.7535749785602068e-05,1.1441953596147414e-05,7.648312150397183e-07,3.974253459678931e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #239,2026-02-21T19:55:00,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.27810166124254465,1.667068857354981e-07,5.991825134559649e-07,360.0,177.94654230258232,10.0,2.781688421964624e-05,1.3750288779590392e-05,7.726425900020546e-07,4.233981558923912e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #240,2026-02-21T19:55:01,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.277497973293066,1.677704421662417e-07,6.046869217959542e-07,360.0,182.9876799851847,10.0,2.7739166095852932e-05,1.4100289060792193e-05,7.704799477424996e-07,4.260993510438703e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #241,2026-02-21T19:55:01,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.27800984028726816,1.685061443243175e-07,6.06084556770785e-07,360.0,184.2796955764797,10.0,2.779583306983073e-05,1.422890026958612e-05,7.720536371279003e-07,4.2796786976544154e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #242,2026-02-21T19:55:01,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.278128731995821,1.7079349278899914e-07,6.140070309317975e-07,360.0,191.53395911622025,10.0,2.7809175197034998e-05,1.4796122947302592e-05,7.72424117248088e-07,4.33777222615863e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #243,2026-02-21T19:55:02,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2765848068520427,1.5451609762985477e-07,5.586513148571669e-07,360.0,140.89169529393652,10.0,2.765276068821508e-05,1.0822786435937815e-05,7.680812979944901e-07,3.924362842214722e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #244,2026-02-21T19:55:02,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2781104436144233,1.6646717205958024e-07,5.985288899233746e-07,360.0,177.17025767349708,10.0,2.7816301304847343e-05,1.3690010955969001e-05,7.726214231095429e-07,4.2278933683925074e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #245,2026-02-21T19:55:02,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2766344593837857,1.6590871231979032e-07,5.996663995338146e-07,360.0,178.4073678596188,10.0,2.7660451736300808e-05,1.3708344297924668e-05,7.683013824539089e-07,4.213709741668001e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #246,2026-02-21T19:55:02,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.278941435739398,1.6925278087243762e-07,6.067049951619799e-07,360.0,184.70522922759258,10.0,2.7897628583013583e-05,1.4313900340567898e-05,7.748870153187156e-07,4.298641593890144e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #247,2026-02-21T19:55:03,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.27733630035072565,1.6981536266440765e-07,6.122561600093584e-07,360.0,189.93141513649013,10.0,2.7729083970189083e-05,1.4630011701655121e-05,7.702034432441112e-07,4.312929911508799e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #248,2026-02-21T19:55:03,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.27665133867412806,1.5475842571233443e-07,5.593434964185144e-07,360.0,141.5360126822048,10.0,2.7661287877708655e-05,1.087556426071501e-05,7.6832218975242e-07,3.930517432817679e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #249,2026-02-21T19:55:03,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2781426627188921,1.6736085983044791e-07,6.016767694881965e-07,360.0,180.23000165752399,10.0,2.7810113225132035e-05,1.3923344468480536e-05,7.724526700460179e-07,4.250591036365943e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #250,2026-02-21T19:55:04,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2772134682163596,1.6658415928905428e-07,6.009195332881251e-07,360.0,179.67514018727655,10.0,2.7708993572741862e-05,1.3830011067028636e-05,7.696411805227304e-07,4.230864582029266e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #251,2026-02-21T19:55:04,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.278378427028656,1.6775684330857892e-07,6.024854331114521e-07,360.0,180.96900218673392,10.0,2.7838505618274327e-05,1.3994733414790517e-05,7.732422660208305e-07,4.260648129908451e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #252,2026-02-21T19:55:04,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.27820487320423126,1.6998430853600277e-07,6.110078882663658e-07,360.0,189.02461819383473,10.0,2.7801644988357903e-05,1.459834501105206e-05,7.72217583532123e-07,4.31722075829432e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #253,2026-02-21T19:55:04,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.27608427964150906,1.5679198372288265e-07,5.679101455083052e-07,360.0,149.40188069876734,10.0,2.7600297890603698e-05,1.145473138564057e-05,7.666232452417372e-07,3.982165252148541e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #254,2026-02-21T19:55:05,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2777875978499651,1.65954827080997e-07,5.973231721030292e-07,360.0,176.27924970745246,10.0,2.777590276673448e-05,1.360139977180097e-05,7.715069947557447e-07,4.2148809533289894e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #255,2026-02-21T19:55:05,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2771549066528678,1.6702168620490865e-07,6.025673602716963e-07,360.0,181.24267462816243,10.0,2.770278146490418e-05,1.3947511156686687e-05,7.694752369489881e-07,4.241976785853904e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #256,2026-02-21T19:55:05,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.27873705234378576,1.6849820316945625e-07,6.046455534094087e-07,360.0,183.15185578996918,10.0,2.7851168904453535e-05,1.4170011340297606e-05,7.735898563017429e-07,4.2794770101052884e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
