timestamp_perf_counter_sec,elapsed_sec,step,cpu_util_percent,process_cpu_util_percent,gpu_util_percent,gpu_mem_used_mb,gpu_power_w,gpu_energy_mj
11004508.168634864,34.209325168281794,22,0.5,101.5,99.0,13065.25,232.074,194687051711.0
11004508.670995068,34.71168537251651,22,0.5,99.5,99.0,13065.25,235.311,194687167360.0
11004509.17803414,35.21872444450855,23,0.5,102.6,100.0,13065.25,231.835,194687279849.0
11004509.681173004,35.721863308921456,23,0.5,99.4,100.0,13065.25,232.301,194687396444.0
11004510.183516016,36.22420632094145,23,0.5,101.5,99.0,13065.25,235.423,194687511219.0
11004510.685745936,36.72643624059856,24,0.5,99.6,100.0,13065.25,232.675,194687621611.0
11004511.188056119,37.228746423497796,24,0.5,101.5,100.0,13065.25,232.729,194687735218.0
11004511.69041117,37.73110147379339,24,0.5,101.5,99.0,13065.25,235.525,194687847043.0
11004512.197496004,38.2381863091141,25,0.6,100.6,100.0,13065.25,231.748,194687960070.0
11004512.699760243,38.740450548008084,25,0.5,101.5,100.0,13065.25,231.674,194688077081.0
11004513.202060817,39.242751121520996,25,0.5,99.6,99.0,13065.25,235.624,194688192105.0
11004513.704211043,39.7449013479054,26,0.5,99.6,99.0,13065.25,231.951,194688304092.0
11004514.206454774,40.24714507907629,26,0.5,101.5,100.0,13065.25,232.19,194688418869.0
11004514.708693223,40.74938352778554,26,0.5,99.6,100.0,13065.25,235.831,194688533100.0
11004515.210797012,41.251487316563725,27,0.6,99.5,99.0,13065.25,231.049,194688641778.0
11004515.716096716,41.75678702071309,27,0.5,102.9,99.0,13065.25,231.102,194688758694.0
11004516.219521483,42.260211788117886,27,0.5,101.3,99.0,13065.25,236.148,194688873684.0
11004516.721634712,42.76232501678169,28,0.5,99.6,97.0,13065.25,232.866,194688984417.0
11004517.223857423,43.26454772800207,28,0.5,101.5,100.0,13065.25,232.572,194689099484.0
11004517.726199716,43.766890021041036,28,0.5,99.6,100.0,13065.25,235.737,194689213904.0
11004518.228291065,44.26898136921227,29,0.5,101.6,100.0,13065.25,232.002,194689322632.0
11004518.735395906,44.77608621120453,29,0.6,100.6,99.0,13065.25,232.333,194689440473.0
11004519.238055032,45.27874533645809,29,0.5,101.5,100.0,13065.25,235.911,194689556817.0
11004519.740155052,45.780845357105136,30,0.5,99.6,98.0,13065.25,233.853,194689669564.0
11004520.242458252,46.28314855694771,30,0.5,99.5,99.0,13065.25,234.722,194689784145.0
11004520.744699584,46.78538988903165,30,0.5,101.6,100.0,13065.25,236.264,194689898349.0
11004521.24676242,47.28745272383094,31,0.5,99.6,98.0,13065.25,232.335,194690008740.0
11004521.749071782,47.78976208716631,31,0.5,99.6,99.0,13065.25,232.418,194690121907.0
