timestamp_perf_counter_sec,elapsed_sec,step,cpu_util_percent,process_cpu_util_percent,gpu_util_percent,gpu_mem_used_mb,gpu_power_w,gpu_energy_mj
11419171.795973178,115.33174057491124,158,1.0,99.5,100.0,19349.25,234.061,144172482298.0
11419172.298008472,115.83377586863935,159,1.0,101.6,98.0,19349.25,230.864,144172595144.0
11419172.800096009,116.33586340583861,159,1.1,101.6,100.0,19349.25,231.541,144172707462.0
11419173.302178724,116.83794612064958,160,1.1,97.6,100.0,19349.25,231.457,144172817119.0
11419173.809287656,117.34505505301058,161,1.1,102.5,100.0,19349.25,231.918,144172931566.0
11419174.312712535,117.84847993217409,162,1.1,99.3,100.0,19349.25,229.836,144173045764.0
11419174.814877344,118.35064474120736,162,1.0,101.6,100.0,19349.25,231.851,144173157408.0
11419175.316932779,118.85270017571747,163,1.0,101.6,99.0,19349.25,230.63,144173271418.0
11419175.819371307,119.35513870418072,164,1.1,99.5,98.0,19349.25,229.177,144173378421.0
11419176.321409583,119.85717698000371,164,0.7,101.6,100.0,19349.25,231.75,144173491553.0
11419176.828334844,120.36410224065185,165,0.6,100.6,99.0,19349.25,229.243,144173605916.0
11419177.33151752,120.8672849163413,166,0.6,101.4,99.0,19349.25,231.385,144173719363.0
11419177.833821809,121.36958920583129,166,0.6,99.6,100.0,19349.25,232.52,144173835214.0
11419178.335900744,121.87166814133525,167,0.6,101.6,100.0,19349.25,231.029,144173945330.0
11419178.837976027,122.37374342419207,168,0.5,99.6,98.0,19349.25,230.24,144174056459.0
11419179.340064423,122.87583182007074,168,0.6,99.5,100.0,19349.25,231.859,144174169618.0
11419179.847770918,123.38353831507266,169,0.6,102.5,100.0,19349.25,233.57,144174285509.0
11419180.350511545,123.88627894222736,170,0.6,99.5,98.0,19349.25,231.816,144174398492.0
11419180.85260578,124.38837317749858,170,0.6,101.6,100.0,19349.25,234.783,144174513689.0
11419181.357616767,124.89338416419923,171,0.6,100.9,100.0,19349.25,233.619,144174649754.0
11419181.860277643,125.39604504033923,172,0.6,101.5,99.0,19349.25,230.702,144174767037.0
11419182.367221303,125.90298870019615,173,0.6,98.7,98.0,19349.25,231.133,144174878718.0
11419182.8899059,126.42567329667509,173,0.6,107.1,100.0,19349.25,232.22,144174993506.0
11419183.391928904,126.9276963006705,174,0.6,99.6,100.0,19349.25,229.48,144175105942.0
11419183.894141711,127.42990910820663,175,0.6,101.5,99.0,19349.25,231.738,144175218377.0
11419184.396525292,127.93229268863797,175,0.8,99.6,100.0,19349.25,233.381,144175332422.0
11419184.898539616,128.434307012707,176,1.1,99.6,100.0,19349.25,233.527,144175443020.0
11419185.405569948,128.941337345168,177,1.1,102.5,98.0,19349.25,231.598,144175557019.0
